village,asv_ID,host_p,host_ID,host_species,grid,season,reads,total_reads
Mandena,ASV_4240,0.04395604395604396,2498,Microgale brevicaudata,brushy_regrowth,3,0.0025267717482854043,16622
Mandena,ASV_4240,0.04395604395604396,2524,Microgale brevicaudata,brushy_regrowth,3,0.0020119418483904466,15408
Mandena,ASV_4240,0.04395604395604396,2528,Microgale brevicaudata,brushy_regrowth,3,0.0014576247657388768,14407
Mandena,ASV_4245,0.038461538461538464,2234,Microgale brevicaudata,agroforest,1,0.0035056967572304996,13692
Mandena,ASV_4245,0.038461538461538464,2244,Microgale brevicaudata,agroforest,1,0.0029453015427769987,14260
Mandena,ASV_4245,0.038461538461538464,2266,Microgale brevicaudata,brushy_regrowth,2,0.0020989161960006104,26204
Mandena,ASV_4245,0.038461538461538464,2387,Microgale brevicaudata,flooded_rice,2,0.0017365871492550954,10941
Mandena,ASV_4245,0.038461538461538464,2388,Microgale brevicaudata,flooded_rice,2,0.0024781228219623633,12913
Mandena,ASV_4245,0.038461538461538464,2441,Microgale brevicaudata,agroforest,2,0.0022566417068417273,19498
Mandena,ASV_4245,0.038461538461538464,2528,Microgale brevicaudata,brushy_regrowth,3,0.0020129103907822587,14407
Mandena,ASV_4252,0.016483516483516484,2033,Microgale brevicaudata,brushy_regrowth,1,0.003997219325686479,11508
Mandena,ASV_4252,0.016483516483516484,2034,Microgale brevicaudata,brushy_regrowth,1,0.0032891926527125162,23410
Mandena,ASV_4252,0.016483516483516484,2143,Microgale brevicaudata,semi-intact_forest,1,0.0018233051549809381,18099
Mandena,ASV_4262,0.01098901098901099,2528,Microgale brevicaudata,brushy_regrowth,3,0.0034011244533907127,14407
Mandena,ASV_4262,0.01098901098901099,2681,Microgale brevicaudata,semi-intact_forest,3,0.006018666589131509,34393
Mandena,ASV_4266,0.04945054945054945,2069,Microgale brevicaudata,agriculture,1,0.0019441944194419443,27775
Mandena,ASV_4266,0.04945054945054945,2125,Microgale brevicaudata,secondary_forest,1,0.0020700872393908027,13526
Mandena,ASV_4266,0.04945054945054945,2289,Microgale brevicaudata,brushy_regrowth,2,0.0027567195037904893,17412
Mandena,ASV_4266,0.04945054945054945,2352,Microgale brevicaudata,secondary_forest,2,0.002071436569253163,17862
Mandena,ASV_4266,0.04945054945054945,2388,Microgale brevicaudata,flooded_rice,2,0.0030202121892666306,12913
Mandena,ASV_4266,0.04945054945054945,2402,Microgale brevicaudata,flooded_rice,2,0.002373296585515235,13062
Mandena,ASV_4266,0.04945054945054945,2421,Microgale brevicaudata,flooded_rice,2,0.002692751552453701,18197
Mandena,ASV_4266,0.04945054945054945,2524,Microgale brevicaudata,brushy_regrowth,3,0.0020119418483904466,15408
Mandena,ASV_4266,0.04945054945054945,2530,Microgale brevicaudata,brushy_regrowth,3,0.002477101215507806,17359
Mandena,ASV_427,0.23626373626373626,2026,Microgale brevicaudata,brushy_regrowth,1,0.07514807950870307,27519
Mandena,ASV_427,0.23626373626373626,2028,Microgale brevicaudata,brushy_regrowth,1,0.0012226238571124816,18812
Mandena,ASV_427,0.23626373626373626,2043,Microgale brevicaudata,agriculture,1,0.008860319666435024,28780
Mandena,ASV_427,0.23626373626373626,2109,Microgale brevicaudata,secondary_forest,1,0.012962307556184747,22604
Mandena,ASV_427,0.23626373626373626,2125,Microgale brevicaudata,secondary_forest,1,0.0014786337424220022,13526
Mandena,ASV_427,0.23626373626373626,2145,Microgale brevicaudata,flooded_rice,1,0.001991238550378335,20088
Mandena,ASV_427,0.23626373626373626,2150,Microgale brevicaudata,flooded_rice,1,0.01668876594577294,21871
Mandena,ASV_427,0.23626373626373626,2162,Microgale brevicaudata,flooded_rice,1,0.006333609565526223,16894
Mandena,ASV_427,0.23626373626373626,2195,Microgale brevicaudata,agroforest,1,0.003190372344721751,24762
Mandena,ASV_427,0.23626373626373626,2244,Microgale brevicaudata,agroforest,1,0.0018232819074333801,14260
Mandena,ASV_427,0.23626373626373626,2255,Microgale brevicaudata,brushy_regrowth,2,0.004037614941780197,38389
Mandena,ASV_427,0.23626373626373626,2256,Microgale brevicaudata,brushy_regrowth,2,0.0031943166717775732,39132
Mandena,ASV_427,0.23626373626373626,2257,Microgale brevicaudata,brushy_regrowth,2,0.0012260781491550722,18759
Mandena,ASV_427,0.23626373626373626,2265,Microgale brevicaudata,brushy_regrowth,2,0.030507178862371295,41859
Mandena,ASV_427,0.23626373626373626,2266,Microgale brevicaudata,brushy_regrowth,2,0.0014883223935277057,26204
Mandena,ASV_427,0.23626373626373626,2271,Microgale brevicaudata,brushy_regrowth,2,0.004437364887928092,17578
Mandena,ASV_427,0.23626373626373626,2318,Microgale brevicaudata,agriculture,2,0.005386840202458424,27660
Mandena,ASV_427,0.23626373626373626,2333,Microgale brevicaudata,agriculture,2,0.0024973242953977882,28030
Mandena,ASV_427,0.23626373626373626,2339,Microgale brevicaudata,agriculture,2,0.009009483667017914,18980
Mandena,ASV_427,0.23626373626373626,2347,Microgale brevicaudata,secondary_forest,2,0.010791944154697905,24926
Mandena,ASV_427,0.23626373626373626,2348,Microgale brevicaudata,secondary_forest,2,0.01091410002825657,28312
Mandena,ASV_427,0.23626373626373626,2359,Microgale brevicaudata,secondary_forest,2,0.011950331434973392,21422
Mandena,ASV_427,0.23626373626373626,2372,Microgale brevicaudata,semi-intact_forest,2,0.1262099149903207,23762
Mandena,ASV_427,0.23626373626373626,2373,Microgale brevicaudata,semi-intact_forest,2,0.0011798339156872532,22037
Mandena,ASV_427,0.23626373626373626,2383,Microgale brevicaudata,semi-intact_forest,2,0.0021204410517387615,23580
Mandena,ASV_427,0.23626373626373626,2385,Microgale brevicaudata,semi-intact_forest,2,0.0037421898493100337,29929
Mandena,ASV_427,0.23626373626373626,2386,Microgale brevicaudata,flooded_rice,2,0.012667660208643815,25498
Mandena,ASV_427,0.23626373626373626,2388,Microgale brevicaudata,flooded_rice,2,0.0013939440873538295,12913
Mandena,ASV_427,0.23626373626373626,2402,Microgale brevicaudata,flooded_rice,2,0.001531159087429184,13062
Mandena,ASV_427,0.23626373626373626,2405,Microgale brevicaudata,flooded_rice,2,0.005470629316365329,25774
Mandena,ASV_427,0.23626373626373626,2407,Microgale brevicaudata,flooded_rice,2,0.005589601993400229,14849
Mandena,ASV_427,0.23626373626373626,2432,Microgale brevicaudata,flooded_rice,2,0.004521016617790812,32736
Mandena,ASV_427,0.23626373626373626,2441,Microgale brevicaudata,agroforest,2,0.004205559544568673,19498
Mandena,ASV_427,0.23626373626373626,2498,Microgale brevicaudata,brushy_regrowth,3,0.005173865960774877,16622
Mandena,ASV_427,0.23626373626373626,2524,Microgale brevicaudata,brushy_regrowth,3,0.007139148494288681,15408
Mandena,ASV_427,0.23626373626373626,2528,Microgale brevicaudata,brushy_regrowth,3,0.0019434996876518359,14407
Mandena,ASV_427,0.23626373626373626,2530,Microgale brevicaudata,brushy_regrowth,3,0.0013825681202834265,17359
Mandena,ASV_427,0.23626373626373626,2579,Microgale brevicaudata,agriculture,3,0.003488270689805529,22934
Mandena,ASV_427,0.23626373626373626,2590,Microgale brevicaudata,agriculture,3,0.003909829555867799,16369
Mandena,ASV_427,0.23626373626373626,2592,Microgale brevicaudata,flooded_rice,3,0.004683195592286501,14520
Mandena,ASV_427,0.23626373626373626,2655,Microgale brevicaudata,secondary_forest,3,0.001390931129038668,25163
Mandena,ASV_427,0.23626373626373626,2663,Microgale brevicaudata,secondary_forest,3,0.0010769004846052181,20429
Mandena,ASV_427,0.23626373626373626,2761,Microgale brevicaudata,agroforest,3,0.007775646674615106,19291
Mandena,ASV_4272,0.027472527472527472,2028,Microgale brevicaudata,brushy_regrowth,1,0.004039974484371677,18812
Mandena,ASV_4272,0.027472527472527472,2035,Microgale brevicaudata,brushy_regrowth,1,0.003862620997766195,21488
Mandena,ASV_4272,0.027472527472527472,2274,Microgale brevicaudata,brushy_regrowth,2,0.004466501240694789,18135
Mandena,ASV_4272,0.027472527472527472,2289,Microgale brevicaudata,brushy_regrowth,2,0.004020215943027797,17412
Mandena,ASV_4272,0.027472527472527472,2528,Microgale brevicaudata,brushy_regrowth,3,0.0034011244533907127,14407
Mandena,ASV_4281,0.01098901098901099,2170,Microgale brevicaudata,flooded_rice,1,0.02400358932176774,13373
Mandena,ASV_4281,0.01098901098901099,2389,Microgale brevicaudata,flooded_rice,2,0.0015313334380398932,25468
Mandena,ASV_4286,0.016483516483516484,2339,Microgale brevicaudata,agriculture,2,0.005637513171759747,18980
Mandena,ASV_4286,0.016483516483516484,2401,Microgale brevicaudata,flooded_rice,2,0.0028214429665457475,9924
Mandena,ASV_4286,0.016483516483516484,2654,Microgale brevicaudata,secondary_forest,3,0.0071577569634749885,24449
Mandena,ASV_4296,0.02197802197802198,2028,Microgale brevicaudata,brushy_regrowth,1,0.0023920901552200724,18812
Mandena,ASV_4296,0.02197802197802198,2274,Microgale brevicaudata,brushy_regrowth,2,0.0015439757375241246,18135
Mandena,ASV_4296,0.02197802197802198,2402,Microgale brevicaudata,flooded_rice,2,0.0016842749961721022,13062
Mandena,ASV_4296,0.02197802197802198,2528,Microgale brevicaudata,brushy_regrowth,3,0.006455195391129311,14407
Mandena,ASV_4297,0.01098901098901099,2267,Microgale brevicaudata,brushy_regrowth,2,0.0013698630136986301,32850
Mandena,ASV_4297,0.01098901098901099,2663,Microgale brevicaudata,secondary_forest,3,0.0025454011454305154,20429
Mandena,ASV_43,0.2692307692307692,2021,Microgale brevicaudata,brushy_regrowth,1,0.003406480234492593,12623
Mandena,ASV_43,0.2692307692307692,2026,Microgale brevicaudata,brushy_regrowth,1,0.03750136269486536,27519
Mandena,ASV_43,0.2692307692307692,2043,Microgale brevicaudata,agriculture,1,0.016817234190410008,28780
Mandena,ASV_43,0.2692307692307692,2057,Microgale brevicaudata,agriculture,1,0.02636126180429978,24885
Mandena,ASV_43,0.2692307692307692,2058,Microgale brevicaudata,agriculture,1,0.7224461999455191,36710
Mandena,ASV_43,0.2692307692307692,2069,Microgale brevicaudata,agriculture,1,0.08036003600360037,27775
Mandena,ASV_43,0.2692307692307692,2081,Microgale brevicaudata,agriculture,1,0.0014832501266189132,27642
Mandena,ASV_43,0.2692307692307692,2082,Microgale brevicaudata,agriculture,1,0.38742945308376303,24629
Mandena,ASV_43,0.2692307692307692,2083,Microgale brevicaudata,agriculture,1,0.0017373958366847914,31081
Mandena,ASV_43,0.2692307692307692,2108,Microgale brevicaudata,secondary_forest,1,0.004574565416285452,19674
Mandena,ASV_43,0.2692307692307692,2109,Microgale brevicaudata,secondary_forest,1,0.005353034861086533,22604
Mandena,ASV_43,0.2692307692307692,2110,Microgale brevicaudata,secondary_forest,1,0.030440043303827293,15703
Mandena,ASV_43,0.2692307692307692,2114,Microgale brevicaudata,secondary_forest,1,0.0037135999275395137,22081
Mandena,ASV_43,0.2692307692307692,2126,Microgale brevicaudata,secondary_forest,1,0.003805704464541474,24437
Mandena,ASV_43,0.2692307692307692,2132,Microgale brevicaudata,semi-intact_forest,1,0.0014547658736172148,32995
Mandena,ASV_43,0.2692307692307692,2133,Microgale brevicaudata,semi-intact_forest,1,0.0011368725669204534,29027
Mandena,ASV_43,0.2692307692307692,2143,Microgale brevicaudata,semi-intact_forest,1,0.03663185811370794,18099
Mandena,ASV_43,0.2692307692307692,2145,Microgale brevicaudata,flooded_rice,1,0.002240143369175627,20088
Mandena,ASV_43,0.2692307692307692,2157,Microgale brevicaudata,flooded_rice,1,0.0015717621699299442,22268
Mandena,ASV_43,0.2692307692307692,2162,Microgale brevicaudata,flooded_rice,1,0.09677992186575116,16894
Mandena,ASV_43,0.2692307692307692,2172,Microgale brevicaudata,flooded_rice,1,0.010974634784504687,27518
Mandena,ASV_43,0.2692307692307692,2195,Microgale brevicaudata,agroforest,1,0.008521121072611259,24762
Mandena,ASV_43,0.2692307692307692,2196,Microgale brevicaudata,agroforest,1,0.04276198708496466,19667
Mandena,ASV_43,0.2692307692307692,2244,Microgale brevicaudata,agroforest,1,0.005820476858345021,14260
Mandena,ASV_43,0.2692307692307692,2255,Microgale brevicaudata,brushy_regrowth,2,0.0025267654796947044,38389
Mandena,ASV_43,0.2692307692307692,2256,Microgale brevicaudata,brushy_regrowth,2,0.0012010630685883677,39132
Mandena,ASV_43,0.2692307692307692,2284,Microgale brevicaudata,brushy_regrowth,2,0.0032361432786573176,31519
Mandena,ASV_43,0.2692307692307692,2286,Microgale brevicaudata,brushy_regrowth,2,0.0017141020604935185,28003
Mandena,ASV_43,0.2692307692307692,2289,Microgale brevicaudata,brushy_regrowth,2,0.021594302779692168,17412
Mandena,ASV_43,0.2692307692307692,2318,Microgale brevicaudata,agriculture,2,0.0036153289949385392,27660
Mandena,ASV_43,0.2692307692307692,2348,Microgale brevicaudata,secondary_forest,2,0.017625035320712065,28312
Mandena,ASV_43,0.2692307692307692,2359,Microgale brevicaudata,secondary_forest,2,0.0012137055363644852,21422
Mandena,ASV_43,0.2692307692307692,2372,Microgale brevicaudata,semi-intact_forest,2,0.04902785960777712,23762
Mandena,ASV_43,0.2692307692307692,2385,Microgale brevicaudata,semi-intact_forest,2,0.012596478332052524,29929
Mandena,ASV_43,0.2692307692307692,2386,Microgale brevicaudata,flooded_rice,2,0.02713938348105734,25498
Mandena,ASV_43,0.2692307692307692,2430,Microgale brevicaudata,flooded_rice,2,0.002499679528265607,15602
Mandena,ASV_43,0.2692307692307692,2432,Microgale brevicaudata,flooded_rice,2,0.0014051808406647117,32736
Mandena,ASV_43,0.2692307692307692,2441,Microgale brevicaudata,agroforest,2,0.0018976305262078162,19498
Mandena,ASV_43,0.2692307692307692,2498,Microgale brevicaudata,brushy_regrowth,3,0.0036698351582240404,16622
Mandena,ASV_43,0.2692307692307692,2578,Microgale brevicaudata,agriculture,3,0.7221734970499123,25084
Mandena,ASV_43,0.2692307692307692,2579,Microgale brevicaudata,agriculture,3,0.009025900409871807,22934
Mandena,ASV_43,0.2692307692307692,2590,Microgale brevicaudata,agriculture,3,0.0018327326043130307,16369
Mandena,ASV_43,0.2692307692307692,2637,Microgale brevicaudata,flooded_rice,3,0.004268139593271403,19915
Mandena,ASV_43,0.2692307692307692,2649,Microgale brevicaudata,secondary_forest,3,0.0041746798630329755,21319
Mandena,ASV_43,0.2692307692307692,2654,Microgale brevicaudata,secondary_forest,3,0.0028222013170272815,24449
Mandena,ASV_43,0.2692307692307692,2655,Microgale brevicaudata,secondary_forest,3,0.002940825815681755,25163
Mandena,ASV_43,0.2692307692307692,2664,Microgale brevicaudata,secondary_forest,3,0.001572489173025366,38792
Mandena,ASV_43,0.2692307692307692,2727,Microgale brevicaudata,agroforest,3,0.0027314941272876263,18305
Mandena,ASV_4301,0.01098901098901099,2081,Microgale brevicaudata,agriculture,1,0.0054627016858403874,27642
Mandena,ASV_4301,0.01098901098901099,2664,Microgale brevicaudata,secondary_forest,3,0.0062641781810682615,38792
Mandena,ASV_4302,0.016483516483516484,2047,Microgale brevicaudata,agriculture,1,0.0020467836257309943,23940
Mandena,ASV_4302,0.016483516483516484,2286,Microgale brevicaudata,brushy_regrowth,2,0.0038567296361104167,28003
Mandena,ASV_4302,0.016483516483516484,2339,Microgale brevicaudata,agriculture,2,0.011169652265542677,18980
Mandena,ASV_4317,0.01098901098901099,2033,Microgale brevicaudata,brushy_regrowth,1,0.0020855057351407717,11508
Mandena,ASV_4317,0.01098901098901099,2412,Microgale brevicaudata,flooded_rice,2,0.003929555528932551,41735
Mandena,ASV_4321,0.03296703296703297,2120,Microgale brevicaudata,secondary_forest,1,0.001135764410010952,24653
Mandena,ASV_4321,0.03296703296703297,2266,Microgale brevicaudata,brushy_regrowth,2,0.0018317814074187146,26204
Mandena,ASV_4321,0.03296703296703297,2271,Microgale brevicaudata,brushy_regrowth,2,0.0020480145636591193,17578
Mandena,ASV_4321,0.03296703296703297,2371,Microgale brevicaudata,semi-intact_forest,2,0.00210894732118819,22286
Mandena,ASV_4321,0.03296703296703297,2528,Microgale brevicaudata,brushy_regrowth,3,0.002359963906434372,14407
Mandena,ASV_4321,0.03296703296703297,2590,Microgale brevicaudata,agriculture,3,0.004337467163540839,16369
Mandena,ASV_4322,0.027472527472527472,2125,Microgale brevicaudata,secondary_forest,1,0.0015525654295431022,13526
Mandena,ASV_4322,0.027472527472527472,2266,Microgale brevicaudata,brushy_regrowth,2,0.0016791329568004885,26204
Mandena,ASV_4322,0.027472527472527472,2402,Microgale brevicaudata,flooded_rice,2,0.0019139488592864798,13062
Mandena,ASV_4322,0.027472527472527472,2544,Microgale brevicaudata,agriculture,3,0.0018267406730836787,14233
Mandena,ASV_4322,0.027472527472527472,2681,Microgale brevicaudata,semi-intact_forest,3,0.0019480708283662372,34393
Mandena,ASV_4323,0.027472527472527472,2028,Microgale brevicaudata,brushy_regrowth,1,0.0021794599192005103,18812
Mandena,ASV_4323,0.027472527472527472,2244,Microgale brevicaudata,agroforest,1,0.005189340813464236,14260
Mandena,ASV_4323,0.027472527472527472,2274,Microgale brevicaudata,brushy_regrowth,2,0.004245933278191343,18135
Mandena,ASV_4323,0.027472527472527472,2286,Microgale brevicaudata,brushy_regrowth,2,0.0022140484948041284,28003
Mandena,ASV_4323,0.027472527472527472,2498,Microgale brevicaudata,brushy_regrowth,3,0.003609673926122007,16622
Mandena,ASV_4337,0.027472527472527472,2125,Microgale brevicaudata,secondary_forest,1,0.0019222238651486027,13526
Mandena,ASV_4337,0.027472527472527472,2289,Microgale brevicaudata,brushy_regrowth,2,0.004020215943027797,17412
Mandena,ASV_4337,0.027472527472527472,2352,Microgale brevicaudata,secondary_forest,2,0.003247116784234688,17862
Mandena,ASV_4337,0.027472527472527472,2363,Microgale brevicaudata,secondary_forest,2,0.0016774145450478995,26827
Mandena,ASV_4337,0.027472527472527472,2528,Microgale brevicaudata,brushy_regrowth,3,0.002707017422086486,14407
Mandena,ASV_4361,0.016483516483516484,2347,Microgale brevicaudata,secondary_forest,2,0.001083206290620236,24926
Mandena,ASV_4361,0.016483516483516484,2430,Microgale brevicaudata,flooded_rice,2,0.0013459812844507115,15602
Mandena,ASV_4361,0.016483516483516484,2590,Microgale brevicaudata,agriculture,3,0.0016494593438817276,16369
Mandena,ASV_4364,0.01098901098901099,2058,Microgale brevicaudata,agriculture,1,0.002070280577499319,36710
Mandena,ASV_4364,0.01098901098901099,2681,Microgale brevicaudata,semi-intact_forest,3,0.008926234989678133,34393
Mandena,ASV_4365,0.02197802197802198,2289,Microgale brevicaudata,brushy_regrowth,2,0.004594532506317482,17412
Mandena,ASV_4365,0.02197802197802198,2528,Microgale brevicaudata,brushy_regrowth,3,0.004858749219129589,14407
Mandena,ASV_4365,0.02197802197802198,2590,Microgale brevicaudata,agriculture,3,0.003115645427332152,16369
Mandena,ASV_4365,0.02197802197802198,2681,Microgale brevicaudata,semi-intact_forest,3,0.0018026924083389061,34393
Mandena,ASV_4366,0.027472527472527472,2125,Microgale brevicaudata,secondary_forest,1,0.0014786337424220022,13526
